Station,Month,Monthly_Avg_C,Monthly_Min_C,Monthly_Max_C
89,1,5924.623267979667,3419.3013717000003,8406.536123999998
89,2,4737.598269122,3096.38737964,7484.226156000001
89,3,5352.991506101334,4046.2231663000002,7935.749055000001
89,4,5134.978442916666,4304.014588499999,6129.728186159999
89,5,4796.044165444332,3803.1114702,5594.08963014
89,6,3508.0747863353,2995.57279357,4495.427719439999
89,7,2539.1849677592663,1790.5555203380002,3459.612160131
89,8,1568.055939588333,1191.2795045799999,1890.248153598
89,9,1657.2608428590001,1236.56895414,2626.81637796
89,10,2775.775973579833,1505.8532784,5250.789410080001
89,11,5130.016610529066,2975.2732988189996,7080.487573
89,12,5326.596798447429,3418.27697875,8452.2156184
90,1,1012.1818707563333,682.71811434,1761.87509503
90,2,836.6598649360001,570.12154992,1580.2631097
90,3,969.3306013713334,706.25428134,1519.95890646
90,4,774.4421968083335,504.416682,1056.1657906799999
90,5,482.75946298889005,293.20618820849995,857.89815848
90,6,380.5603382409999,259.451449784,563.7756526661
90,7,223.64741906145338,149.96499329440002,431.21346805300004
90,8,134.96442678758999,115.22670301349999,159.5291046784
90,9,181.98725524836001,116.02907034400002,296.360464114
90,10,365.80419826196675,175.15948577999998,1085.2964358000002
90,11,957.3361455091334,494.500058325,1361.64592872
90,12,936.2838050408571,668.37667768,1780.3368332100001
91,1,53182.162616366666,30931.489344600002,75133.647312
91,2,42634.15213912333,27991.899402600004,67022.5097808
91,3,48085.92521771667,36489.322323299995,70868.982116
91,4,46079.33605896668,38697.436379499995,54902.513380799996
91,5,42885.24214664333,34145.1866777,49934.9395671
91,6,31365.308255253334,26823.965728199997,40204.70737000001
91,7,22728.247674498,16061.032571639998,30927.915081000003
91,8,14082.953862862667,10709.123497810002,16965.20613174
91,9,14911.128889951335,11118.85799255,23590.19855773
91,10,24977.88769500067,13591.530126720001,47007.60062278
91,11,46042.194215689,26888.607710019995,63210.27666464
91,12,47885.67388872685,30919.491926400002,75327.77667199999
92,1,53182.162616366666,30931.489344600002,75133.647312
92,2,42634.15213912333,27991.899402600004,67022.5097808
92,3,48085.92521771667,36489.322323299995,70868.982116
92,4,46079.33605896668,38697.436379499995,54902.513380799996
92,5,42885.24214664333,34145.1866777,49934.9395671
92,6,31365.308255253334,26823.965728199997,40204.70737000001
92,7,22728.247674498,16061.032571639998,30927.915081000003
92,8,14082.953862862667,10709.123497810002,16965.20613174
92,9,14911.128889951335,11118.85799255,23590.19855773
92,10,24977.88769500067,13591.530126720001,47007.60062278
92,11,46042.194215689,26888.607710019995,63210.27666464
92,12,47885.67388872685,30919.491926400002,75327.77667199999
93,1,2286.4578282326675,1540.7598131099999,3985.4424171
93,2,1887.890198961333,1284.73153809,3571.65437771
93,3,2186.9187999656665,1591.79238624,3432.4456451399997
93,4,1746.0007376643334,1135.7285748,2383.6875725
93,5,1086.3888149061665,659.0870805,1932.7330527000001
93,6,854.9616677049502,582.522838116,1267.5664522000002
93,7,501.81993255423674,336.3543646836,967.9230961500001
93,8,302.6657559586666,258.372219136,357.8515998648
93,9,408.3144424011632,260.160443766,665.2817469920001
93,10,822.4839284822999,393.36552731999996,2444.17068455
93,11,2161.1778587233334,1114.4431752,3075.24201752
93,12,2115.264794984,1508.35190534,4029.03013459
94,1,5508.7529883376665,3705.32891055,9625.7463272
94,2,4540.945173581,3086.0297944,8616.3251409
94,3,5256.999037222001,3820.9725531599997,8266.705374300001
94,4,4192.4142214426665,2720.96592339,5732.0790403
94,5,2600.072955728333,1574.22317677,4637.844169
94,6,2039.9368538633332,1388.15733273,3028.1266689999998
94,7,1195.0408418446666,800.7914630399999,2307.19011512
94,8,720.0144595251166,614.5364626625,851.43043381
94,9,972.3164134464333,618.832000754,1585.7524785199998
94,10,1965.777134597,937.7483560000001,5859.141361
94,11,5202.677834934666,2676.0318677200003,7409.337627999998
94,12,5097.933380494858,3628.67265842,9738.559289499999
95,1,5508.7529883376665,3705.32891055,9625.7463272
95,2,4540.945173581,3086.0297944,8616.3251409
95,3,5256.999037222001,3820.9725531599997,8266.705374300001
95,4,4192.4142214426665,2720.96592339,5732.0790403
95,5,2600.072955728333,1574.22317677,4637.844169
95,6,2039.9368538633332,1388.15733273,3028.1266689999998
95,7,1195.0408418446666,800.7914630399999,2307.19011512
95,8,720.0144595251166,614.5364626625,851.43043381
95,9,972.3164134464333,618.832000754,1585.7524785199998
95,10,1965.777134597,937.7483560000001,5859.141361
95,11,5202.677834934666,2676.0318677200003,7409.337627999998
95,12,5097.933380494858,3628.67265842,9738.559289499999
96,1,1772.289647294,1194.498162,3087.3675859
96,2,1464.1203402836666,997.16984785,2767.7764009600005
96,3,1696.2059869920001,1235.2708324999999,2661.5221178399997
96,4,1354.6418913943335,881.53909248,1848.6166373999997
96,5,843.6341951894335,512.051634496,1499.8431146100002
96,6,664.3903171318466,452.8037755292,984.7775330040001
96,7,390.22026926331665,261.60590252159994,752.5580462820001
96,8,235.4037174656366,200.9515016828,278.2991365226
96,9,317.51658073156335,202.3790371816,517.1830603840001
96,10,638.8999684678066,305.68594451219997,1896.7281460000002
96,11,1675.7045430126666,864.84106684,2383.9270128900002
96,12,1639.4562929697142,1169.58283497,3119.91011735
97,1,8027.122193703332,5395.878054,14047.777010099999
97,2,6611.548675283335,4487.4326471,12562.2299238
97,3,7652.5764085966675,5555.2422851,12048.210893200001
97,4,6098.977380665336,3953.81942196,8344.0877432
97,5,3775.748393039334,2284.3210405299997,6738.279219999999
97,6,2958.004615276,2012.4698546400002,4392.0879186600005
97,7,1731.1916266279998,1159.0811469,3344.10520452
97,8,1042.5648385236666,889.5362560000001,1233.1324872
97,9,1408.3723874026666,895.9400309999999,2298.0488671800003
97,10,2852.827882814333,1359.1549331200001,8513.6490156
97,11,7577.044146201666,3891.9862975399997,10790.908490000002
97,12,7428.383665008572,5284.1484282,14216.123708699999
98,1,57916.047801203335,35348.548035,84622.744827
98,2,37861.84598506666,25888.287525000007,64345.215104999996
98,3,46293.60615595666,25620.1631097,77050.008888
98,4,27688.60811345,16764.8809272,48797.6234375
98,5,10214.63654826,6309.146195040001,21423.450743999998
98,6,4696.549344598334,3290.6259081600006,9358.547486599999
98,7,2378.372144356333,1432.2147275,3599.7912818900004
98,8,1138.3859288616666,898.50850278,1578.1858876
98,9,4297.885714879,1116.41628532,18159.4518212
98,10,20198.456091810003,5925.898227320001,57836.2783684
98,11,45254.41293378,23766.594755000002,71896.9302723
98,12,46641.97787934856,31359.021985199997,89341.560249
99,1,3755.2692903246666,2150.76107156,5702.066784
99,2,3053.144487657334,2123.0255428,5028.08842915
99,3,2878.003630607667,2239.32483008,3710.15086136
99,4,2764.6355357036664,2363.4256966400003,3500.0109710699994
99,5,4065.2046673073337,2650.37509492,5195.074421220001
99,6,3428.5779365233334,3038.1230048,4302.77598288
99,7,2760.014751631334,2010.1782259999998,3500.85003944
99,8,1477.8747766616664,1080.89496424,1951.57014382
99,9,1116.698646654,1024.2040806900002,1213.51277778
99,10,1577.1698176656666,1042.1040783300002,3104.6441361300003
99,11,2854.341452208,1865.31013026,4928.087804219999
99,12,3263.1409668300003,1944.09839232,6461.1901394
100,1,9276.961148236665,5316.03159674,14090.656668900001
100,2,8811.618192579666,6152.608829,14582.8369984
100,3,8654.546918409333,6731.6208972,11158.90835856
100,4,7488.108590827001,6399.03588556,9475.879315130001
100,5,9952.308667222998,6582.21995806,12704.576276
100,6,8799.117812313334,7816.805331680001,10528.807724
100,7,6795.655119367,4938.1611859800005,8599.705795999998
100,8,3785.052670924,2780.0779967999997,4828.0901116
100,9,3350.511134806334,2794.51074266,3695.95515554
100,10,4802.312219654666,3169.52323566,9452.27597324
100,11,7525.051565252,4823.54436495,12747.9338469
100,12,8115.359449863429,4798.323686319999,15959.027642000001
101,1,9276.961148236665,5316.03159674,14090.656668900001
101,2,8811.618192579666,6152.608829,14582.8369984
101,3,8654.546918409333,6731.6208972,11158.90835856
101,4,7488.108590827001,6399.03588556,9475.879315130001
101,5,9952.308667222998,6582.21995806,12704.576276
101,6,8799.117812313334,7816.805331680001,10528.807724
101,7,6795.655119367,4938.1611859800005,8599.705795999998
101,8,3785.052670924,2780.0779967999997,4828.0901116
101,9,3350.511134806334,2794.51074266,3695.95515554
101,10,4802.312219654666,3169.52323566,9452.27597324
101,11,7525.051565252,4823.54436495,12747.9338469
101,12,8115.359449863429,4798.323686319999,15959.027642000001
102,1,29921.91675466667,19904.022471,39570.4716824
102,2,22518.23144697333,15279.519617200001,34805.692205399995
102,3,21295.132285166666,16758.4268288,27790.813231800003
102,4,19631.875164626665,17254.3044261,23767.040682
102,5,22920.48124067333,17920.4173794,27720.446648399997
102,6,17591.849493526664,15936.931197,22766.1206904
102,7,13965.44977638,9956.5097788,17766.5622716
102,8,7072.744020294001,4953.66477694,9815.3919435
102,9,5731.379541056334,4712.29340276,7703.7561842000005
102,10,11250.715275382669,6034.194719700001,25355.956850000002
102,11,23922.290908563336,14831.349123499998,42810.4426029
102,12,26969.773543662854,17168.856243000002,46168.980703999994
103,1,29921.91675466667,19904.022471,39570.4716824
103,2,22518.23144697333,15279.519617200001,34805.692205399995
103,3,21295.132285166666,16758.4268288,27790.813231800003
103,4,19631.875164626665,17254.3044261,23767.040682
103,5,22920.48124067333,17920.4173794,27720.446648399997
103,6,17591.849493526664,15936.931197,22766.1206904
103,7,13965.44977638,9956.5097788,17766.5622716
103,8,7072.744020294001,4953.66477694,9815.3919435
103,9,5731.379541056334,4712.29340276,7703.7561842000005
103,10,11250.715275382669,6034.194719700001,25355.956850000002
103,11,23922.290908563336,14831.349123499998,42810.4426029
103,12,26969.773543662854,17168.856243000002,46168.980703999994
104,1,51238.306182730004,31271.807952000003,74864.683894
104,2,33537.58572004,22944.64128,56996.343768000006
104,3,41039.14151245667,22718.319264600002,68291.17493250001
104,4,24558.94611821,14871.126937500001,43278.91681259999
104,5,9066.297503805667,5602.1012406,19014.251755600002
104,6,4169.894921990667,2922.81735772,8306.296929600001
104,7,2112.8353789663333,1272.51686597,3197.8234415599995
104,8,1011.4867082546665,798.22617874,1402.1718184299998
104,9,3814.9239421709995,992.02540995,16108.432674000001
104,10,17901.395164861337,5257.94975984,51229.105101299996
104,11,40039.49534146334,21041.689248299997,63581.6312961
104,12,41242.62303786,27732.4311264,78946.595145
105,1,8505.144481190668,4872.16933956,12917.826645599998
105,2,6909.377426999666,4801.70291692,11379.39149
105,3,6508.615542400001,5062.01673562,8390.5840266
105,4,6250.451420617333,5343.13735032,7914.8580511
105,5,9191.988517983333,5990.08805112,11746.0656944
105,6,7752.218660133333,6867.323580599999,9729.38358
105,7,6239.291482069335,4543.73234908,7919.1564167999995
105,8,3340.027353488666,2443.18875696,4410.19794489
105,9,2524.3434717033333,2316.09056763,2743.2971288800004
105,10,3567.759524195666,2356.63056505,7025.700602
105,11,6463.672898025666,4223.4196566,11167.1062743
105,12,7392.603876481429,4403.00620048,14641.3913748
106,1,879.0483996890333,503.56089192,1334.8662267599998
106,2,715.0889141444334,497.305813896,1177.23899664
106,3,674.4227544166,524.6526398249999,869.7432066400002
106,4,647.9533787468333,553.918703675,820.42192944
106,5,952.6072615275667,621.224782202,1217.29835584
106,6,803.5738188983335,712.22693998,1008.16731687
106,7,646.9970832235665,471.2134150569999,820.6711080800001
106,8,346.47072577523335,253.45146409499998,457.44739528499997
106,9,261.8002491344,240.178064418,284.55298122000005
106,10,369.5031005236667,244.212983146,726.8887975600001
106,11,668.2515315406666,436.77855305799994,1153.4838835199998
106,12,763.6514400813429,455.042512575,1511.74658012
107,1,115.54349319399998,115.543493194,115.543493194
107,2,115.72828497193332,115.498791648,122.33888981999999
107,3,123.05782124999999,123.05782125,123.05782125
107,4,110.92640927059998,110.733480902,116.52133196
107,5,102.50371504733333,102.44649987,104.16295519
107,6,99.35795069810001,98.45060102499998,102.44649987
107,7,93.96403647996664,93.69835776,99.280050716
107,8,89.35628645859998,89.006804794,93.69835776
107,9,90.6369267742,89.006804794,90.81856758
107,10,97.56235829173332,90.81856758,98.45097007999999
107,11,109.95028745306666,98.45097007999999,111.936242288
107,12,117.08108717605717,111.936242288,117.805193557
108,1,2.2174238197000005,2.2174238197,2.2174238197
108,2,2.0608771520863334,2.0507595481200003,2.2174238197
108,3,2.443191022670001,2.44319102267,2.44319102267
108,4,1.6631370903030003,1.6545606303599998,1.9118544286499997
108,5,1.1554698242630002,1.1509957265000001,1.2852186593900001
108,6,0.9902987125506669,0.9839886912900001,1.1509957265000001
108,7,0.8695271705369997,0.86237343864,0.9839886912900001
108,8,0.9368470189919998,0.86237343864,0.95814693072
108,9,0.9177418266926668,0.9137516688899999,0.9499873249999999
108,10,0.9622938042886668,0.9137516688899999,0.9696493923999999
108,11,1.7882732331296665,0.9696493923999999,1.9317472069300001
108,12,2.4989989250365707,1.9317472069300001,2.58108946232
109,1,107.85412877999997,107.85412878,107.85412878
109,2,105.26079931559998,104.921121468,112.178449584
109,3,114.72220216999999,114.72220217,114.72220217
109,4,99.91713838783329,99.745883149,104.883540314
109,5,93.52104002183333,93.49499402,94.27637407499999
109,6,90.48074683799996,90.366412564,93.49499402
109,7,91.36061562983329,90.366412564,91.80967997100001
109,8,91.00490302906664,90.955863496,91.57860674
109,9,90.09726372266665,89.989328098,90.955863496
109,10,92.65302545073331,89.989328098,93.03243321800001
109,11,100.14419675359999,93.03243321800001,101.32149705100001
109,12,108.98027943197144,101.32149705100001,110.029818752
110,1,118.733079568,118.733079568,118.733079568
110,2,106.54535980923333,105.816712158,118.733079568
110,3,114.32632563600002,114.32632563599999,114.32632563599999
110,4,100.16435947573328,99.986557208,105.32062524
110,5,89.39762955706668,89.316702648,91.74450992
110,6,83.80772841266668,83.113910612,89.316702648
110,7,86.65610722293334,83.63575854,86.78538432
110,8,82.37701909699999,81.982357252,86.78538432
110,9,75.91595169326663,75.189729328,81.982357252
110,10,82.00697983733335,75.189729328,82.871566992
110,11,106.1039738056,82.871566992,110.069574313
110,12,122.28701340525713,110.069574313,124.05889089
111,1,424.76020418,424.76020418,424.76020418
111,2,414.4942227633335,413.66983104,427.3112095999999
111,3,429.4572484399999,429.45724844,429.45724844
111,4,307.24929589766657,306.20724236999996,337.4688482
111,5,239.36857617313322,238.746491632,257.409027866
111,6,209.61840776343328,208.42096736199997,238.746491632
111,7,193.3105597388,192.624522559,208.42096736199997
111,8,189.67457600000003,189.330161062,193.07388620799998
111,9,194.7094935843333,189.330161062,195.31595452400003
111,10,220.6453014040667,195.31595452400003,223.91269155
111,11,311.94496680799995,223.91269155,326.2809924
111,12,411.74528149085717,326.2809924,424.3849281
